_id,name,category,price,stock
6261,Education,Clothing,422.43,253
6262,Trouble,Clothing,110.99,582
6263,Entire,Home,255.91,538
6264,Decade,Home,393.2,448
6265,Open,Home,399.31,942
6266,Lead,Beauty,332.37,280
6267,Reason,Beauty,360.66,133
6268,Other,Beauty,113.1,769
6269,Particular,Electronics,466.94,316
6270,Sense,Clothing,131.59,701
6271,Program,Clothing,237.43,412
6272,Morning,Beauty,104.05,405
6273,Thing,Accessories,29.6,297
6274,Specific,Beauty,293.13,756
6275,Suggest,Beauty,410.52,834
6276,Business,Beauty,333.62,632
6277,Your,Electronics,364.85,521
6278,Send,Clothing,145.87,666
6279,Form,Home,266.56,393
6280,Vote,Electronics,174.5,96
6281,Note,Misc,28.26,997
6282,Compare,Electronics,322.33,18
6283,Finish,Clothing,234.77,727
6284,Just,Electronics,453.71,659
6285,Available,Clothing,92.98,1
6286,Part,Electronics,350.19,440
6287,Black,Beauty,393.03,807
6288,Pretty,Clothing,332.67,982
6289,Bill,Home,125.1,237
6290,Out,Beauty,190.25,66
6291,Step,Clothing,435.36,742
6292,Book,Accessories,80.96,610
6293,Rather,Beauty,477.86,259
6294,Agency,Accessories,52.63,635
6295,Face,Beauty,295.01,123
6296,Congress,Home,134.27,694
6297,Brother,Misc,280.15,768
6298,Fast,Accessories,207.77,216
6299,Rest,Clothing,254.78,143
6300,Head,Clothing,144.12,343
6301,Blue,Electronics,170.83,262
6302,Right,Misc,98.1,348
6303,Letter,Accessories,276.81,134
6304,Seven,Beauty,333.2,642
6305,Central,Electronics,324.77,133
6306,Finish,Accessories,291.34,14
6307,Step,Clothing,197.62,871
6308,Second,Clothing,69.41,913
6309,Task,Accessories,265.63,796
6310,Claim,Electronics,211.32,65
6311,Role,Beauty,388.48,689
6312,Involve,Clothing,206.62,921
6313,Leave,Accessories,286.33,500
6314,Place,Electronics,75.19,98
6315,Education,Beauty,201.47,733
6316,Voice,Accessories,305.29,981
6317,Likely,Clothing,486.21,10
6318,Network,Accessories,419.62,683
6319,Whole,Clothing,50.71,152
6320,Thousand,Clothing,282.81,649
6321,Would,Beauty,417.8,292
6322,On,Accessories,395.51,811
6323,Culture,Beauty,210.79,279
6324,Not,Clothing,469.46,548
6325,Whole,Beauty,350.68,995
6326,Data,Electronics,444.87,904
6327,Recent,Accessories,125.49,273
6328,Build,Beauty,9.63,369
6329,Soon,Clothing,485.06,210
6330,Approach,Beauty,86.94,811
6331,Senior,Clothing,99.16,366
6332,Possible,Accessories,379.81,273
6333,Avoid,Electronics,110.35,41
6334,Business,Accessories,277.7,503
6335,Result,Home,217.09,77
6336,Late,Clothing,266.5,762
6337,Child,Beauty,125.26,665
6338,Range,Accessories,122.91,865
6339,Wait,Electronics,460.83,586
6340,Hotel,Electronics,480.77,233
6341,Establish,Home,344.7,206
6342,Here,Clothing,259.68,906
6343,Rock,Home,337.9,220
6344,Second,Accessories,432.02,26
6345,Yard,Beauty,6.88,636
6346,Peace,Accessories,121.82,12
6347,Evidence,Home,107.45,652
6348,During,Accessories,482.83,775
6349,Tax,Electronics,444.84,525
6350,Sister,Beauty,70.55,758
6351,Moment,Clothing,216.98,864
6352,Reason,Beauty,422.45,328
6353,Director,Electronics,129.18,398
6354,Near,Accessories,381.18,383
6355,Hot,Beauty,14.34,837
6356,Party,Home,227.27,565
6357,Military,Electronics,464.65,769
6358,Role,Electronics,290.1,28
6359,Vote,Electronics,151.12,690
6360,Fine,Home,194.77,1
6361,Then,Electronics,148.31,430
6362,Message,Beauty,412.5,316
6363,Continue,Accessories,19.31,504
6364,Modern,Clothing,497.88,282
6365,Out,Clothing,42.3,778
6366,Activity,Electronics,57.73,484
6367,Fall,Beauty,357.02,789
6368,Western,Clothing,423.95,380
6369,Street,Home,5.21,6
6370,Both,Clothing,156.2,243
6371,Positive,Clothing,251.28,956
6372,Last,Clothing,287.2,409
6373,Believe,Home,22.28,264
6374,Economy,Electronics,453.31,829
6375,Wonder,Accessories,416.13,382
6376,Than,Home,247.93,82
6377,Responsibility,Clothing,181.37,927
6378,Central,Electronics,344.47,325
6379,Floor,Accessories,225.53,1000
6380,Long,Beauty,398.71,664
6381,Try,Electronics,76.36,828
6382,Policy,Beauty,426.97,342
6383,Respond,Beauty,277.46,621
6384,Case,Electronics,464.65,49
6385,Return,Home,80.92,54
6386,The,Clothing,257.26,25
6387,Blue,Electronics,482.23,57
6388,Result,Clothing,168.86,953
6389,True,Home,7.51,987
6390,Long,Misc,195.9,455
6391,Inside,Electronics,407.19,562
6392,Structure,Home,458.86,991
6393,Join,Electronics,167.09,776
6394,At,Beauty,180.24,402
6395,Dog,Clothing,434.36,635
6396,Someone,Beauty,427.67,881
6397,Decision,Clothing,22.29,87
6398,Participant,Clothing,229.84,535
6399,Nor,Electronics,57.93,256
6400,Push,Accessories,494.94,741
6401,Financial,Misc,68.61,917
6402,Few,Accessories,50.47,279
6403,Future,Accessories,352.07,381
6404,Mrs,Home,201.88,306
6405,Bar,Clothing,194.12,42
6406,Dream,Beauty,315.05,457
6407,Such,Home,225.78,844
6408,Others,Clothing,252.13,484
6409,That,Electronics,101,252
6410,View,Beauty,114.43,663
6411,Decision,Clothing,497.22,497
6412,Area,Beauty,404.94,832
6413,Road,Home,478.3,314
6414,Defense,Clothing,413.84,945
6415,Food,Beauty,400.08,373
6416,Doctor,Clothing,402.43,830
6417,Issue,Home,94.99,707
6418,Suddenly,Electronics,26.55,350
6419,Culture,Electronics,272.23,244
6420,Sign,Accessories,125.65,215
6421,Authority,Electronics,419.18,562
6422,In,Clothing,142.38,57
6423,Author,Accessories,80.81,370
6424,Authority,Beauty,48.95,282
6425,Quickly,Clothing,372.35,193
6426,Kitchen,Electronics,306.44,306
6427,Ahead,Clothing,411.25,168
6428,Situation,Beauty,285.25,88
6429,After,Home,265.72,293
6430,Something,Accessories,76.41,936
6431,Car,Electronics,450.71,682
6432,Move,Clothing,301.89,9
6433,Person,Accessories,371.55,582
6434,Sometimes,Electronics,428.31,752
6435,Coach,Accessories,311.48,407
6436,Value,Home,437.07,989
6437,Kind,Electronics,196.08,1000
6438,Remember,Home,305.64,716
6439,Able,Electronics,88.21,56
6440,Number,Accessories,278.39,88
6441,Ability,Clothing,218.85,842
6442,Life,Electronics,84.12,409
6443,Rather,Electronics,259.27,644
6444,Staff,Accessories,16.77,524
6445,Clearly,Accessories,48.4,448
6446,Clearly,Home,113.95,968
6447,Design,Beauty,11.26,595
6448,Indicate,Home,264.24,693
6449,Large,Accessories,284.27,135
6450,More,Accessories,48.94,197
6451,Teach,Home,291.49,185
6452,There,Beauty,311.46,129
6453,Picture,Accessories,295.8,459
6454,Moment,Clothing,75.5,217
6455,Role,Electronics,204.25,641
6456,Be,Electronics,148.35,157
6457,Center,Accessories,25.62,122
6458,However,Beauty,347.84,914
6459,Police,Clothing,71.02,886
6460,Affect,Beauty,218.01,832
6461,Dark,Accessories,367.86,290
6462,Building,Accessories,259.03,926
6463,Often,Accessories,237.61,594
6464,Structure,Home,436.05,617
6465,Dark,Electronics,41.25,875
6466,Person,Electronics,202.09,39
6467,Born,Home,56.84,968
6468,Both,Beauty,132.54,75
6469,Protect,Electronics,461.1,14
6470,Stop,Home,453.07,640
6471,Five,Electronics,68.03,134
6472,Security,Home,81.78,84
6473,Approach,Accessories,464.05,235
6474,Find,Accessories,434.18,606
6475,Interview,Accessories,220.46,959
6476,Cold,Electronics,208.77,116
6477,Six,Clothing,314.56,99
6478,Begin,Home,226.17,349
6479,Color,Clothing,69.12,154
6480,Surface,Home,264.72,749
6481,Word,Beauty,63.81,378
6482,Inside,Clothing,258.84,860
6483,Large,Home,394.33,498
6484,Field,Beauty,390.84,885
6485,A,Accessories,450.75,567
6486,Most,Accessories,403.53,886
6487,Research,Home,166.79,10
6488,Those,Electronics,453.92,253
6489,Finish,Accessories,21.57,768
6490,Section,Clothing,489.07,781
6491,White,Home,103.5,475
6492,Least,Home,267.29,411
6493,Write,Home,146.43,754
6494,Sure,Home,132.47,351
6495,Leave,Clothing,57.28,488
6496,However,Home,217.74,123
6497,Board,Accessories,83.78,748
6498,Participant,Accessories,437.77,35
6499,Exist,Home,158.73,128
6500,If,Accessories,77.16,162
6501,Team,Accessories,208.89,96
6502,East,Accessories,26.21,472
6503,Sit,Clothing,61.42,776
6504,State,Accessories,175.8,984
6505,So,Electronics,349.84,646
6506,Reach,Home,415.18,905
6507,Find,Beauty,429.03,525
6508,Military,Home,271.19,12
6509,Themselves,Beauty,400.73,245
6510,Might,Accessories,63.95,332
6511,Building,Accessories,190.99,701
6512,Same,Home,188.95,317
6513,As,Home,474.94,864
6514,Represent,Clothing,402.71,709
6515,Building,Electronics,103.66,893
6516,Green,Clothing,194.98,543
6517,Stuff,Beauty,405.67,982
6518,Bill,Clothing,311.69,662
6519,Whole,Beauty,132.91,615
6520,Wonder,Clothing,408.19,934
6521,Idea,Electronics,184.23,245
6522,Drive,Accessories,155.54,528
6523,Seat,Accessories,245.47,674
6524,Win,Clothing,313.73,262
6525,Data,Beauty,388,683
6526,Education,Electronics,131.02,760
6527,Hundred,Beauty,458.84,209
6528,Never,Beauty,305.63,726
6529,Ask,Electronics,10.62,180
6530,Machine,Beauty,364.9,318
6531,Rate,Clothing,276.02,235
6532,Draw,Clothing,372.35,292
6533,Follow,Clothing,238.6,750
6534,Couple,Electronics,431.02,353
6535,Red,Home,250.46,654
6536,Phone,Beauty,73.36,270
6537,Whether,Beauty,215.25,470
6538,Help,Home,456.13,937
6539,Strong,Clothing,241.43,32
6540,Point,Electronics,488.84,579
6541,Ever,Electronics,449.9,782
6542,Score,Accessories,147.67,746
6543,Than,Accessories,195.95,787
6544,Church,Electronics,23.3,315
6545,Network,Electronics,171.68,785
6546,Sense,Beauty,198.91,756
6547,Skin,Electronics,13.74,614
6548,Nice,Accessories,196.18,912
6549,Member,Clothing,348.43,116
6550,Character,Home,214.02,929
6551,Sell,Accessories,268.62,660
6552,Myself,Home,362.09,953
6553,Guess,Home,107.78,318
6554,Less,Beauty,264.77,597
6555,Firm,Clothing,443.51,777
6556,Early,Beauty,280.24,103
6557,Ok,Accessories,157.98,648
6558,Easy,Clothing,262.73,555
6559,Sign,Beauty,321.25,572
6560,Crime,Beauty,261.08,537
6561,That,Beauty,226.89,171
6562,Worry,Home,34.55,150
6563,Table,Home,390.99,188
6564,Chance,Beauty,64.9,814
6565,Man,Beauty,442.86,362
6566,Religious,Accessories,315.41,610
6567,Outside,Beauty,174.25,421
6568,Material,Accessories,499.12,494
6569,Head,Home,450.29,259
6570,Point,Home,455.47,112
6571,Effect,Electronics,282.75,270
6572,Real,Home,338.76,378
6573,Responsibility,Home,127.69,97
6574,So,Clothing,399.99,565
6575,Morning,Clothing,259.62,125
6576,Skill,Electronics,409.26,274
6577,Sit,Beauty,223.33,795
6578,Follow,Home,244.55,248
6579,Start,Accessories,236.14,921
6580,Country,Electronics,263.95,975
6581,Class,Electronics,107.93,615
6582,List,Clothing,365.78,514
6583,Office,Accessories,41.52,627
6584,Threat,Accessories,284.73,3
6585,New,Home,36.13,380
6586,Tell,Accessories,336.83,348
6587,Prevent,Clothing,39,846
6588,Art,Beauty,411.79,809
6589,Drop,Clothing,400.87,214
6590,Trip,Beauty,17.19,379
6591,Mention,Electronics,176.84,256
6592,Include,Clothing,86.54,652
6593,Hospital,Electronics,298.39,834
6594,Including,Beauty,434.3,272
6595,Bill,Home,477.05,86
6596,Admit,Beauty,93.4,678
6597,Unit,Beauty,461.23,726
6598,Recently,Clothing,426.28,1
6599,Song,Clothing,272.3,785
6600,Mind,Accessories,70.46,469
6601,Tough,Accessories,355.71,204
6602,Music,Home,186.57,869
6603,Anyone,Accessories,298.03,61
6604,Prove,Clothing,232.87,569
6605,True,Beauty,408.5,401
6606,Career,Clothing,12.76,705
6607,Tree,Clothing,373.98,415
6608,Blood,Beauty,367.2,740
6609,Exist,Home,233.86,819
6610,Morning,Clothing,167.45,346
6611,Voice,Accessories,17.8,802
6612,Its,Accessories,65.97,335
6613,Campaign,Clothing,338.65,23
6614,Somebody,Accessories,276.02,670
6615,Upon,Accessories,223.91,932
6616,Risk,Electronics,220.31,385
6617,Box,Accessories,138.36,636
6618,Where,Beauty,80.79,80
6619,Bit,Beauty,167.18,932
6620,This,Accessories,75.15,473
6621,Suffer,Electronics,85.22,109
6622,Card,Beauty,138.32,636
6623,Again,Home,137.04,677
6624,Factor,Clothing,36.31,117
6625,By,Accessories,69.24,103
6626,Up,Electronics,118.57,318
6627,Often,Clothing,139.26,365
6628,Authority,Beauty,434.28,541
6629,Room,Home,471.47,464
6630,Happen,Clothing,116.28,843
6631,Sing,Clothing,119.87,493
6632,Never,Home,233.37,487
6633,Character,Beauty,96.5,668
6634,Would,Clothing,371.97,345
6635,End,Accessories,59.72,731
6636,Money,Clothing,471.61,401
6637,Fund,Electronics,65.47,607
6638,Five,Home,150.04,601
6639,Statement,Clothing,90.79,946
6640,Short,Clothing,54.39,925
6641,Mean,Beauty,282.14,593
6642,Issue,Home,50.05,463
6643,Food,Electronics,499.82,152
6644,Either,Accessories,361.8,563
6645,Church,Accessories,142.19,134
6646,Drive,Accessories,441.39,37
6647,Imagine,Electronics,63.2,901
6648,What,Beauty,272.47,299
6649,Community,Clothing,191.53,335
6650,Worker,Beauty,322.65,409
6651,Bag,Accessories,441.31,27
6652,Image,Beauty,71.98,280
6653,Write,Clothing,112.51,49
6654,Trip,Home,337.13,309
6655,Environmental,Electronics,202.72,81
6656,Value,Accessories,416.81,418
6657,Most,Accessories,412.22,972
6658,Yet,Accessories,200,818
6659,Parent,Accessories,267.23,171
6660,Newspaper,Beauty,127.96,247
6661,Today,Clothing,391.71,80
6662,Ever,Home,266.45,702
6663,Ability,Clothing,14.38,449
6664,Project,Accessories,320.9,723
6665,Arm,Beauty,267.62,114
6666,Design,Clothing,61.41,452
6667,Clearly,Home,382.96,615
6668,South,Electronics,21.48,475
6669,Control,Accessories,468.13,743
6670,Music,Beauty,459.56,784
6671,Mind,Accessories,292.28,578
6672,Study,Home,479.06,954
6673,Free,Home,142.53,136
6674,Itself,Beauty,332.06,566
6675,Large,Beauty,67.61,451
6676,Discover,Clothing,89.9,403
6677,Coach,Electronics,262.25,569
6678,Minute,Clothing,30.98,711
6679,Seek,Accessories,108.77,661
6680,Explain,Electronics,305.61,18
6681,Town,Home,410.39,325
6682,Art,Beauty,479.8,833
6683,Serve,Clothing,141.76,658
6684,Agree,Accessories,380.54,50
6685,Hospital,Clothing,410.54,717
6686,Card,Electronics,337.13,840
6687,Plant,Accessories,214.27,762
6688,Detail,Electronics,325.56,493
6689,Support,Accessories,183.5,731
6690,Democratic,Beauty,246.83,338
6691,Professor,Home,455.47,719
6692,Consumer,Home,18.45,172
6693,Media,Beauty,483.39,562
6694,Finish,Accessories,7.19,391
6695,Nation,Home,116.96,917
6696,Between,Electronics,403.61,309
6697,Series,Home,233.5,798
6698,Father,Electronics,376.36,603
6699,Discussion,Beauty,478.73,834
6700,Relate,Beauty,234.33,178
6701,Beyond,Clothing,177.44,61
6702,Fight,Home,312.07,75
6703,Enjoy,Electronics,470.87,718
6704,Herself,Accessories,11.26,758
6705,Reflect,Clothing,215.47,817
6706,Health,Electronics,228.4,418
6707,Special,Accessories,359.06,81
6708,She,Beauty,121.08,487
6709,Red,Clothing,443.19,487
6710,Pm,Beauty,39.85,995
6711,Billion,Accessories,431.8,578
6712,Admit,Accessories,490.27,396
6713,Better,Electronics,62.48,33
6714,Before,Accessories,259.26,860
6715,Defense,Clothing,345.72,140
6716,Mean,Home,178.99,340
6717,Skin,Home,161.11,386
6718,Four,Clothing,308.75,743
6719,Want,Home,60.38,993
6720,Nothing,Electronics,430.45,69
6721,College,Home,403.66,107
6722,Large,Beauty,276.2,789
6723,Tend,Clothing,206.2,881
6724,Chair,Beauty,214.39,453
6725,Support,Home,319.15,974
6726,Box,Beauty,7.21,956
6727,Still,Accessories,479.54,539
6728,Mind,Electronics,88.16,912
6729,International,Beauty,101.01,771
6730,Might,Beauty,394.55,999
6731,Often,Accessories,334.95,338
6732,City,Accessories,302.72,699
6733,Use,Clothing,280.66,215
6734,Suffer,Accessories,384.04,417
6735,Letter,Accessories,357.09,38
6736,Training,Beauty,381.68,958
6737,Front,Clothing,355.83,46
6738,Need,Accessories,159.04,303
6739,Successful,Clothing,379.85,348
6740,Clearly,Accessories,390.31,212
6741,Shake,Clothing,197.29,825
6742,Kind,Clothing,480.12,966
6743,Use,Accessories,437.58,107
6744,Improve,Clothing,473.04,666
6745,Good,Beauty,103.41,622
6746,Provide,Accessories,421.19,777
6747,Professional,Beauty,236.44,490
6748,Identify,Home,336.82,8
6749,Collection,Beauty,188.39,795
6750,Report,Accessories,476.34,700
6751,Look,Electronics,80.23,740
6752,Manager,Accessories,218.85,779
6753,Live,Home,476.78,137
6754,Number,Electronics,404.42,213
6755,Despite,Accessories,426.53,675
6756,Computer,Beauty,378.72,988
6757,Material,Home,132.6,137
6758,House,Electronics,348.48,634
6759,More,Clothing,457.37,968
6760,Ok,Home,27.58,37
6761,Too,Home,431.16,772
6762,Matter,Clothing,319.09,335
6763,Alone,Electronics,432.6,549
6764,Himself,Accessories,105.46,73
6765,Structure,Home,121.7,835
6766,Shake,Accessories,479.41,31
6767,Stand,Home,342.34,344
6768,Me,Beauty,422.02,398
6769,Seem,Home,243.29,461
6770,South,Beauty,274.2,35
6771,Society,Home,416.57,23
6772,Trade,Beauty,183.15,190
6773,Cup,Home,364.49,922
6774,Near,Clothing,411.3,906
6775,At,Home,179.49,837
6776,College,Home,454.93,627
6777,Peace,Beauty,51.99,584
6778,Enough,Accessories,81.43,335
6779,Road,Clothing,311.6,614
6780,Until,Beauty,151.17,122
6781,Decide,Electronics,446.63,747
6782,Anyone,Accessories,469.9,81
6783,Stand,Home,414.63,893
6784,Read,Accessories,155.62,306
6785,Next,Electronics,197.92,371
6786,Sometimes,Accessories,99.64,162
6787,Five,Accessories,68.17,589
6788,State,Beauty,344.31,195
6789,Suffer,Home,383.83,893
6790,Lot,Beauty,186.63,844
6791,Tv,Clothing,136.94,497
6792,Nation,Clothing,264.03,922
6793,Fly,Electronics,358.79,10
6794,Change,Beauty,141.67,245
6795,Prove,Accessories,381.35,189
6796,Clearly,Beauty,294.63,891
6797,Something,Electronics,323.82,27
6798,Represent,Clothing,293.99,710
6799,Bill,Beauty,392.27,554
6800,Simple,Clothing,457.42,805
6801,Government,Home,173.23,5
6802,Little,Clothing,411.83,998
6803,Cold,Electronics,334.73,867
6804,Truth,Home,9.06,682
6805,Today,Accessories,319.31,796
6806,Beyond,Electronics,157,595
6807,Fact,Clothing,357.15,977
6808,Skin,Beauty,120.78,528
6809,Catch,Clothing,191.4,657
6810,Effect,Beauty,184.06,933
6811,Tv,Accessories,94.1,564
6812,Since,Home,22.95,489
6813,Summer,Accessories,365.51,41
6814,Stop,Beauty,31.69,805
6815,Physical,Clothing,48.01,148
6816,Fine,Beauty,375,652
6817,He,Clothing,361.3,190
6818,Put,Home,283.87,14
6819,Through,Beauty,95.37,888
6820,Ability,Electronics,143.09,992
6821,Fly,Home,344.16,764
6822,South,Home,480.56,417
6823,Try,Accessories,221.66,97
6824,Person,Accessories,64.51,481
6825,When,Accessories,32.17,672
6826,Effort,Accessories,354.17,532
6827,Particular,Electronics,211.92,113
6828,Month,Clothing,226.34,853
6829,Fly,Accessories,406.47,308
6830,Cultural,Clothing,105.19,237
6831,Lead,Electronics,419.15,769
6832,Smile,Home,36.52,103
6833,Nature,Beauty,96.71,335
6834,Week,Accessories,121.39,811
6835,East,Home,18.14,666
6836,Cell,Home,476.04,142
6837,Start,Electronics,118.54,766
6838,His,Home,354.51,51
6839,Industry,Clothing,27.65,82
6840,Month,Electronics,17.7,580
6841,Amount,Clothing,170.86,343
6842,Guess,Home,414.17,865
6843,She,Electronics,146.99,558
6844,Third,Clothing,377.93,70
6845,Firm,Beauty,363.92,238
6846,For,Home,99.25,314
6847,Myself,Accessories,428.11,381
6848,Finish,Clothing,372.02,442
6849,Increase,Home,410.43,982
6850,Race,Clothing,56.02,503
6851,Quality,Electronics,456.01,90
6852,Member,Home,182.6,250
6853,Machine,Electronics,43.76,589
6854,Police,Clothing,497.85,644
6855,Natural,Clothing,77.84,949
6856,Study,Home,27.97,618
6857,Opportunity,Home,21.8,980
6858,Than,Home,67.09,827
6859,Once,Beauty,279.59,990
6860,Concern,Home,405.11,874
6861,Around,Home,285.76,462
6862,Major,Home,390.29,65
6863,However,Home,382.41,401
6864,Rise,Clothing,439.71,770
6865,Score,Beauty,465.55,92
6866,Thank,Electronics,102.73,596
6867,Factor,Accessories,451.27,896
6868,Always,Clothing,263.15,730
6869,Shoulder,Clothing,280.44,773
6870,Really,Clothing,17.57,920
6871,Skill,Clothing,384.4,823
6872,Thousand,Beauty,89.39,809
6873,Join,Clothing,407.78,551
6874,Up,Electronics,91.45,636
6875,Question,Accessories,345.45,194
6876,Ready,Home,264.72,369
6877,Team,Accessories,281.49,766
6878,Use,Electronics,384.41,775
6879,Item,Electronics,190.26,679
6880,Fear,Accessories,430.81,748
6881,Central,Accessories,286.4,132
6882,Impact,Beauty,18.18,116
6883,Coach,Electronics,324.39,360
6884,Bill,Beauty,24.1,861
6885,Budget,Accessories,69.63,688
6886,Support,Beauty,399.77,116
6887,Difference,Electronics,187.4,861
6888,Watch,Home,474.88,546
6889,Employee,Electronics,133.89,262
6890,Find,Clothing,364.31,112
6891,Institution,Clothing,321.95,860
6892,Service,Misc,340.13,366
6893,Grow,Electronics,248.35,618
6894,Recent,Beauty,413.25,643
